Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,59.58,36.9701,-100,85,66.602,0,18.56,1.2698,0,25.8,2.41064
0,60.4,35.856,-100,88,67.117,0,28.88,1.46512,0,31.64,2.3894
0,72.46,36.1932,-100,89,65.864,0,16.86,1.37764,0,31.46,2.3301
0,59.28,36.3538,-100,90,65.81,0,15.14,1.34936,0,19.08,2.31326
0,68.06,37.1809,-100,90,66.561,0,28.7,1.51596,0,51.3,2.3418
0,73.24,37.1902,-100,95,72.898,0,25.34,1.46138,0,51.18,2.40498
0,63.98,36.8071,-100,88,68.397,0,25.46,1.36342,0,38.6,2.4217
0,59.28,36.5464,-100,89,68.431,0,19.52,1.35128,0,30.16,2.39922
0,59.36,36.0523,-100,91,69.386,0,17.28,1.33642,0,26.38,2.39808
0,71.22,36.2987,-100,89,68.281,0,19.86,1.36102,0,31.32,2.37608
0,72.6,35.4683,-100,89,66.402,0,19.98,1.31932,0,30.8,2.36346
0,61.62,36.152,-100,84,63.765,0,28.66,1.36998,0,25.92,2.39166
0,64.24,35.0944,-100,86,66.515,0,24.66,1.43656,0,25.88,2.30704
0,73.4,36.6211,-100,89,70.306,0,16.84,1.5841,0,31.42,2.31018
0,63.56,37.0097,-100,91,68.805,0,29.32,1.42262,0,33.08,2.28026
0,60.18,36.2415,-100,90,69.231,0,18.48,1.4704,0,13.08,2.26746
0,61.6,36.1767,-100,87,68.217,0,21.34,1.4233,0,37.54,2.30588
0,61.22,35.6734,-100,87,67.356,0,12.94,1.4549,0,22.9,2.2193
0,74.4,36.1852,-100,89,68.286,0,23.34,1.32252,0,22.76,2.23914
0,59.18,36.3292,-100,87,69.1,0,15.96,1.46128,0,30.52,2.18928
0,71.62,37.2268,-100,90,68.034,0,36.46,1.36256,0,17.66,2.08706
0,62.02,35.471,-100,91,71.028,0,29.04,1.46094,0,17.64,2.1461
0,59.46,36.7326,-100,88,67.545,0,29.34,1.47332,0,31.66,2.2892
0,71.8,36.3766,-100,87,65.16,0,25,1.34528,0,21.88,2.18414
0,74.5,36.885,-100,91,69.218,0,28.58,1.521,0,16.68,2.13684
0,60.12,37.3501,-100,88,65.155,0,29.28,1.57714,0,25.68,2.17566
0,61.82,35.7216,-100,88,66.734,0,30.44,1.66344,0,19.14,2.05366
0,62.5,34.8528,-100,85,64.662,0,29.28,1.81848,0,17.52,2.09836
0,62.74,37.0414,-100,85,66.735,0,28.62,1.74346,0,30.54,2.15414
0,73.94,37.2379,-100,86,66.92,0,36.76,1.6873,0,31.22,2.08148
0,73.12,36.7515,-100,86,66.099,0,37.02,1.60604,0,11.02,1.99538
0,71.96,36.6999,-100,85,67.824,0,36.78,1.73994,0,31.54,2.0838
0,59.86,36.3451,-100,87,65.857,0,29.52,1.8316,0,31.04,2.1252
0,74.52,36.137,-100,87,67.333,0,24.88,1.97544,0,20.8,2.15102
0,73.72,37.7395,-100,86,66.901,0,24.18,1.80484,0,16.92,2.14258
0,68.66,36.7769,-100,90,70.379,0,21.06,1.80234,0,18.24,2.17554
0,61.34,38.3313,-100,89,68.434,0,36.38,1.80336,0,30.86,2.19692
0,63.74,39.3928,-100,85,66.518,0,36.5,1.8763,0,11.48,2.0146
0,63.4,37.6925,-100,88,67.821,0,29.22,1.88798,0,31.04,2.08404
0,72.72,38.2125,-100,85,66.388,0,29.56,1.92836,0,20.9,2.1471
0,74.44,37.5282,-100,88,66.816,0,26.34,1.82932,0,27.16,2.12668
0,61.6,37.8238,-100,88,65.927,0,17.36,1.80938,0,30.94,2.13378
0,60.06,36.573,-100,86,66.083,0,15.84,2.02478,0,17.08,2.10338
0,60.38,38.2137,-100,86,67.933,0,31.12,2.05638,0,31.08,2.09236
0,59.8,38.0224,-100,88,68.223,0,22.22,1.89836,0,31.74,2.08556
0,60.92,37.4589,-100,88,65.669,0,21.88,1.78886,0,31.34,2.07066
0,73.84,38.0717,-100,88,66.149,0,24.76,1.90902,0,29.46,2.0606
0,86.44,36.7554,-100,86,65.688,0,20.16,2.00206,0,50.32,2.09102
0,74.4,36.311,-100,87,66.959,0,25.34,2.078,0,49.88,2.10752
0,64.98,37.7145,-100,87,67.464,0,24.72,2.08074,0,50.24,2.07118
0,74.34,37.7307,-100,89,68.594,0,43.42,2.01692,0,38.06,2.08002
0,74,37.6451,-100,89,69.805,0,36.2,2.0798,0,38.98,2.04264
0,72.38,37.7477,-100,91,67.41,0,22.8,1.94356,0,31.08,2.072
0,72.9,36.9554,-100,91,67.573,0,33.96,2.24424,0,5.14,2.0055
0,63.62,36.3747,-100,88,65.688,0,20.36,1.93242,0,37.58,2.09196
0,73.7,37.7687,-100,87,66.66,0,29.1,1.80256,0,31.14,2.07736
0,59.8,37.5615,-100,94,66.186,0,34.08,1.76642,0,31.32,2.1284
0,60.66,37.2505,-100,89,69.609,0,33.56,1.75426,0,30.28,2.12462
0,72.6,36.7918,-100,92,66.268,0,24.16,1.8897,0,38.4,2.14518
0,73.5,36.9807,-100,90,66.42,0,20.28,1.67832,0,50.14,2.1315
0,73.72,37.9211,-100,87,65.999,0,29.04,1.88264,0,10.64,2.05522
0,63.08,36.8627,-100,84,64.492,0,29.56,1.82802,0,17.58,2.04928
0,72.52,37.0417,-100,91,67.843,0,43,2.01024,0,50.14,2.19432
0,72.04,36.0766,-100,87,66.073,0,25.34,1.91282,0,20.96,2.11046
0,86.1,35.4305,-100,90,68.073,0,29.34,1.95666,0,50.04,2.12408
0,73.78,35.2995,-100,88,66.972,0,25.66,1.97122,0,50.62,2.12042
0,74.32,36.7431,-100,88,67.059,0,29.8,1.9869,0,30.92,2.0612
0,74.34,37.3514,-100,89,67.223,0,21.04,1.92826,0,15.92,2.0004
0,60.66,37.7592,-100,86,66.958,0,24.12,1.90498,0,31.4,2.0522
0,73.64,36.9981,-100,86,66.271,0,24.8,1.84888,0,50.26,2.11604
0,61.12,37.0572,-100,90,66.792,0,11.9,1.80106,0,38.38,2.06964
0,59.36,36.5091,-100,90,68.176,0,23.1,1.97464,0,16.92,2.10664
0,73.44,36.8497,-100,90,68.27,0,37.6,1.93446,0,30.46,2.15302
0,67.54,37.6247,-100,87,67.7,0,21.04,1.87444,0,38.04,2.25772
0,74.8,37.0417,-100,90,68.676,0,29.56,1.97576,0,20.04,2.17996
0,59.5,36.7911,-100,90,67.05,0,16.78,1.87044,0,32.46,2.19926
0,72.12,36.2696,-100,87,67.151,0,18.28,2.02858,0,50.3,2.28562
0,60.46,37.5136,-100,91,69.999,0,29.94,1.94218,0,27.78,2.30648
0,62.36,37.254,-100,86,65.806,0,30.98,1.97812,0,18.28,2.22306
0,61.36,37.195,-100,91,67.692,0,22.6,1.71786,0,29.8,2.26354
0,74.1,36.024,-100,87,67.495,0,21.7,2,0,31.44,2.26304
0,60.26,35.3104,-100,90,65.254,0,22.14,1.93402,0,16.42,2.15784
0,59.8,35.7575,-100,86,66.177,0,36.88,1.98986,0,17.26,2.2318
0,73.36,35.4642,-100,88,62.703,0,29,1.85082,0,15.06,2.1745
0,74.12,35.6951,-100,85,66.833,0,29.08,1.9392,0,21.88,2.27678
0,73.92,35.401,-100,90,64.913,0,23.2,2.06394,0,17,2.23654
0,72.22,35.2647,-100,88,68.678,0,20.32,1.88394,0,18.56,2.28174
0,73.4,35.7479,-100,86,66.832,0,23.14,1.82902,0,76.14,2.35468
0,73.84,35.8444,-100,85,66.72,0,25.88,2.0163,0,17.82,2.26976
0,73.4,35.682,-100,86,67.222,0,26.84,1.82052,0,17.7,2.26092
0,63.48,35.4283,-100,87,65.511,0,27.3,1.78924,0,17.22,2.28864
0,74.36,35.7628,-100,91,67.344,0,21.86,1.88326,0,18.94,2.28652
0,71.74,35.087,-100,84,64.271,0,24.02,1.82186,0,50.06,2.39434
0,62.94,35.1467,-100,89,66.211,0,28.96,1.7372,0,17.88,2.242
0,73.66,36.2265,-100,87,66.078,0,29.1,1.74944,0,25.68,2.27398
0,74.22,36.2733,-100,86,66.766,0,31.62,1.8621,0,31.36,2.30234
0,63.36,37.2273,-100,87,66.219,0,28.06,1.65254,0,24.34,2.16314
0,63.64,37.7543,-100,88,67.3,0,39.74,1.75556,0,24.98,2.19266
0,68.76,37.5868,-100,88,67.735,0,21.92,1.79498,0,25.74,2.1698
0,60.72,38.7711,-100,89,66.92,0,48.94,1.76574,0,25.02,2.16598
0,69.06,37.5445,-100,88,66.16,0,20.58,1.75788,0,23.28,2.11158
0,63.26,37.115,-100,86,64.319,0,23.8,1.81034,0,20.74,2.11226
0,73.9,37.9591,-100,87,65.455,0,24.78,1.76766,0,20.84,2.12014
0,74.18,37.9543,-100,88,66.919,0,20.7,1.79596,0,29.24,2.18862
0,73.36,38.9473,-100,86,66.702,0,20.68,1.97404,0,17.6,2.12636
0,67.18,38.0917,-100,86,64.514,0,18.6,2.13848,0,16.5,2.05402
0,63.32,38.4958,-100,86,66.306,0,21.94,2.07648,0,21.46,2.08944
0,69.2,37.3813,-100,87,65.092,0,20.92,2.30334,0,31.82,2.15158
0,69.38,37.5648,-100,89,67.35,0,24.12,2.34484,0,30.56,2.09826
0,73.6,37.2969,-100,88,65.211,0,31.16,2.48204,0,30.86,2.09804
0,73.7,38.2587,-100,84,64.194,0,32.5,2.28428,0,37.96,2.13198
0,63.18,39.5361,-100,85,65.009,0,22.1,2.34886,0,17.3,2.04086
0,73.62,39.9753,-100,90,69.674,0,31.3,2.29098,0,22.72,2.12172
0,61.78,40.6069,-100,89,68.89,0,28.06,2.3029,0,31.28,2.09672
0,66.3,40.5007,-100,87,66.923,0,20.92,2.3318,0,38.38,2.17952
0,67.92,40.7147,-100,88,67.152,0,33.88,2.38256,0,25.94,2.11278
0,67.9,40.6397,-100,87,66.333,0,33.48,2.33686,0,21,2.12234
0,67,41.5191,-100,83,64.744,0,34.2,2.47178,0,17.92,2.07016
0,84.74,42.7487,-100,90,70.066,0,29.52,2.33096,0,13.6,2.05992
0,73.38,41.4814,-100,86,66.779,0,25.18,2.43874,0,18.94,2.03252
0,67.08,41.5202,-100,84,65.987,0,20.64,2.37442,0,20.06,2.02834
0,69.52,41.7207,-100,88,68.429,0,20.66,2.13372,0,20.6,2.06104
0,74.54,40.2004,-100,88,67.618,0,28.86,2.44598,0,31.38,2.11272
0,73.48,42.1116,-100,94,68.575,0,21.38,2.05926,0,23.98,2.0563
0,73.6,41.2558,-100,88,66.483,0,20.08,2.00802,0,24.3,2.07798
0,74.28,41.9692,-100,88,68.872,0,30.04,2.15336,0,31.62,2.11156
0,60.72,41.573,-100,88,65.531,0,21.98,2.00876,0,15.46,2.04398
0,62.68,41.325,-100,90,67.893,0,29.36,1.95792,0,50.48,2.17846
0,72.62,39.8622,-100,89,66.372,0,31.46,1.91824,0,50.26,2.2406
0,73.06,40.5501,-100,91,68.75,0,17.04,1.7538,0,30.96,2.09974
0,72.92,39.8907,-100,90,68.507,0,29.6,1.87288,0,31.76,2.08428
0,59.76,40.8422,-100,90,67.755,0,21.96,1.80546,0,17.4,2.02756
0,73.8,39.7825,-100,90,69.087,0,21.54,1.78298,0,10.24,2.05268
0,65.58,39.3956,-100,90,67.943,0,19.44,1.80152,0,50.38,2.1461
0,66.46,39.5211,-100,85,64.628,0,28.14,1.68752,0,51.18,2.16144
0,88.2,40.1661,-100,86,66.933,0,29.16,1.72154,0,7.8,2.08432
0,72.42,39.0747,-100,91,66.983,0,27.4,1.6107,0,12.08,2.09576
0,67.86,38.9463,-100,89,66.647,0,21,1.50004,0,21.92,2.12364
0,63.48,38.7751,-100,89,65.58,0,25.02,1.5107,0,49.88,2.14872
0,74.36,39.3207,-100,88,66.723,0,28.46,1.63382,0,50.16,2.24626
0,74.56,38.2581,-100,90,68.985,0,21.18,1.66416,0,25.7,2.19358
0,74.12,38.6223,-100,85,64.797,0,24.38,1.71642,0,49.16,2.33042
0,61.34,39.4467,-100,90,67.349,0,23.14,1.53444,0,14.44,2.22442
0,64.42,40.3484,-100,87,68.443,0,23.12,1.5946,0,37.52,2.29656
0,73.62,39.9648,-100,88,70.636,0,26.22,1.60308,0,37.44,2.30688
0,73.34,40.444,-100,91,70.415,0,24.62,1.61902,0,22.84,2.19126
0,63.92,39.9478,-100,93,70.083,0,29,1.43272,0,38.1,2.19898
0,73,39.3825,-100,88,67.587,0,29.22,1.53762,0,12.48,2.11536
0,73.3,36.9296,-100,89,69.218,0,24.5,1.60486,0,21.74,2.13092
0,64.36,37.3138,-100,84,64.574,0,25.8,1.54696,0,26.66,2.17524
0,74.02,36.751,-100,92,69,0,30.72,1.44348,0,33.36,2.1587
0,68.38,37.7674,-100,86,66.287,0,29.82,1.65478,0,37.98,2.21706
0,63.3,35.9853,-100,87,66.137,0,29.86,1.62466,0,18.3,2.1549
0,68.08,35.9371,-100,90,68.556,0,31.24,1.69794,0,31.48,2.31182
0,72.44,36.243,-100,88,64.514,0,24.36,1.59518,0,26.22,2.26718
0,65.08,38.3124,-100,89,67.248,0,24.88,1.62416,0,26.98,2.36238
0,74.8,38.4393,-100,90,68.49,0,21.98,1.54946,0,38.06,2.30886
0,74.1,39.7476,-100,90,69.075,0,28.64,1.51306,0,31.48,2.37426
0,72.92,40.1541,-100,90,70.244,0,28.82,1.4792,0,30.98,2.4021
0,72.46,40.0497,-100,88,67.175,0,25.44,1.53388,0,27.44,2.49928
0,82.5,40.9367,-100,90,69.691,0,33.52,1.59866,0,19.78,2.4105
0,73.4,40.2793,-100,89,66.505,0,34.02,1.68818,0,30.98,2.46748
0,66.68,41.7606,-100,91,68.566,0,76.62,1.77834,0,31.9,2.34136
0,66.42,41.7102,-100,88,69.721,0,29.34,1.71806,0,17.78,2.19784
0,63.26,40.8656,-100,86,66.343,0,25.58,1.59182,0,22.82,2.18168
0,62.52,40.4199,-100,86,66.589,0,76.2,2.01002,0,26.6,2.2117
0,69.12,39.7954,-100,94,67.393,0,29.04,1.93406,0,20.54,2.17232
0,68.7,40.2512,-100,92,68.609,0,27.64,1.70772,0,22.7,2.13384
0,63.16,39.6485,-100,86,65.048,0,35.88,1.74558,0,20.58,2.19748
0,62.46,40.2129,-100,89,67.72,0,24.72,1.66066,0,21.58,2.15846
0,73.16,40.5559,-100,89,67.356,0,33.58,1.80092,0,26.52,2.13448
0,73.06,40.0224,-100,91,67.272,0,21.56,1.75412,0,42.1,2.11932
0,74.14,40.6742,-100,89,66.885,0,31.86,1.69184,0,42.16,2.14104
0,74.2,40.7749,-100,91,68.379,0,30.5,1.84956,0,20.52,2.06728
0,73.44,40.1971,-100,90,67.136,0,36.34,1.87208,0,20.1,2.09692
0,72.98,41.3285,-100,89,69.059,0,20.06,1.79842,0,31.34,2.12064
0,72.98,40.0325,-100,91,68.057,0,35.32,1.9727,0,20.4,2.08386
0,73.94,39.4923,-100,87,65.29,0,40.42,2.10052,0,31.56,2.13636
0,72.16,38.4955,-100,91,65.813,0,41.66,2.17236,0,37.38,2.121
0,73.1,39.0044,-100,88,63.783,0,53.14,1.99356,0,8.54,1.9889
0,73.42,39.4465,-100,87,67.769,0,27.26,1.91782,0,37.56,2.14448
0,73.08,39.3076,-100,90,67.536,0,29.84,1.98094,0,31.08,2.12336
0,60.08,38.4441,-100,87,65.031,0,23.12,1.84856,0,25.48,2.1055
0,61.9,38.5773,-100,88,66.557,0,29.3,1.91174,0,12.22,2.13134
0,73.48,36.6204,-100,89,66.25,0,29.48,1.91618,0,13.16,2.10112
0,73.28,38.3947,-100,89,69,0,34.64,1.85216,0,17.58,2.0941
0,73.08,38.0817,-100,91,70.28,0,41.84,1.78018,0,26.92,2.12866
0,62.74,37.6979,-100,86,65.969,0,40.2,1.69264,0,15.88,2.03704
0,73.48,38.1342,-100,89,67.454,0,36.36,1.70674,0,16.96,2.07894
0,72.5,36.9203,-100,90,66.63,0,44.02,1.77104,0,12.26,2.02414
0,61.42,37.1946,-100,88,66.415,0,37.28,1.91744,0,11.3,2.04854
0,73.92,38.0685,-100,90,65.884,0,37.26,1.6694,0,19.98,2.05996
0,73.34,38.4735,-100,89,65.313,0,24.38,1.56678,0,17,2.0658
0,74.4,38.3137,-100,87,65.174,0,17.76,1.63842,0,50.5,2.09868
0,74.28,37.9236,-100,89,65.015,0,22.14,1.64504,0,13.96,2.05892
0,64.56,38.9878,-100,87,65.43,0,51,1.73272,0,30.52,2.10694
0,64.4,38.3222,-100,90,68.809,0,27.42,1.74676,0,21.84,2.11852
0,64.5,37.8881,-100,88,67.516,0,25.32,1.75592,0,38.2,2.14458
0,73.88,39.6252,-100,87,67.066,0,18.2,1.7779,0,31.48,2.16712
0,74.3,38.5258,-100,86,66.689,0,31.06,1.9252,0,31.52,2.22342
0,73.34,38.3415,-100,90,67.301,0,33.34,1.95094,0,26.76,2.14356
0,65.7,38.8524,-100,89,67.729,0,25.26,1.87178,0,18.72,2.08948
0,63.9,38.3218,-100,89,65.209,0,29.82,1.83888,0,38.08,2.1822
0,60.86,37.6939,-100,92,69.776,0,21.98,1.9427,0,38.78,2.11334
0,74.04,37.9779,-100,89,66.832,0,27.44,2.02146,0,38.16,2.13192
0,63.28,37.4124,-100,88,69.072,0,24.08,1.95888,0,50.3,2.17668
0,60.5,38.1451,-100,89,66.44,0,23.06,1.87252,0,38.5,2.06384
0,74.04,38.3138,-100,88,64.185,0,19.48,1.75332,0,16.86,2.01446
0,73.76,38.9299,-100,90,66.694,0,31.14,1.78832,0,44.08,2.11328
0,73.74,37.2494,-100,85,65.545,0,19.78,1.93436,0,44.3,2.07782
0,64.32,36.9263,-100,91,67.461,0,17.58,1.64944,0,16.24,2.05082
0,68.62,37.1508,-100,84,61.96,0,76.42,1.79158,0,25.64,2.09118
0,64.8,37.6421,-100,90,66.77,0,18.12,1.37374,0,24.02,2.12244
0,63.76,38.7221,-100,89,65.532,0,20.5,1.35656,0,38.9,2.13726
0,73.14,38.4063,-100,86,65.726,0,22.56,1.42292,0,24.58,2.13652
0,73.74,38.6225,-100,91,67.33,0,15.66,1.34514,0,31.66,2.2057
0,73.82,39.0045,-100,88,65.81,0,34.84,1.54444,0,31.7,2.19908
0,73.7,38.5327,-100,88,64.17,0,22.46,1.54348,0,31.28,2.09338
0,74.42,39.1059,-100,88,65.399,0,29.66,1.56984,0,31.5,2.10856
0,63.12,38.5228,-100,92,67.431,0,20.8,1.66588,0,30.4,2.06438
0,73.56,37.6965,-100,89,66.876,0,21.18,1.6462,0,10.1,1.99866
0,64.66,38.6263,-100,92,67.753,0,30.04,1.53542,0,7.28,1.99418
0,73.74,39.3577,-100,88,67.963,0,29.44,1.54994,0,25.4,2.06332
0,61.24,38.4044,-100,91,67.108,0,22.6,1.38924,0,17.54,2.0339
0,59.74,38.8986,-100,91,67.874,0,29.46,1.4687,0,20.84,2.0766
0,70.36,38.8797,-100,88,66.934,0,30.52,1.52226,0,25.74,2.06364
0,63.86,38.7734,-100,88,66.742,0,30.88,1.48694,0,22.58,2.12726
0,75.64,39.0498,-100,91,67.6,0,21.32,1.4465,0,20.28,2.12846
0,72.52,37.9025,-100,85,66.833,0,29.48,1.53722,0,25.5,2.09676
0,73.4,37.9384,-100,87,66.325,0,36.28,1.38852,0,25.48,2.0999
0,71.66,38.4068,-100,88,67.442,0,20.22,1.3299,0,17.02,2.07324
0,73.86,38.165,-100,88,66.166,0,27.4,1.49192,0,50.34,2.08444
0,59.96,39.0195,-100,89,65.897,0,19.38,1.42806,0,31.3,2.07736
0,73.36,38.4069,-100,89,64.735,0,17.02,1.4433,0,50.16,2.12026
0,73.74,38.7007,-100,84,64.016,0,18.92,1.5228,0,14,2.05788
0,63,38.5988,-100,90,66.948,0,19.86,1.56306,0,30.78,2.14002
0,62.68,38.7267,-100,89,65.742,0,20.98,1.47948,0,31.54,2.21636
0,61.06,39.2387,-100,87,65.57,0,31.24,1.45788,0,31.46,2.10224
0,73.04,37.4222,-100,88,66.801,0,27.6,1.43816,0,20.1,2.13928
0,74.3,39.0419,-100,89,67.019,0,23.84,1.53342,0,26.58,2.12078
0,73.66,36.883,-100,91,68.241,0,23.52,1.55766,0,24.18,2.10478
0,63.74,38.1998,-100,87,63.78,0,28.78,1.56148,0,20.48,2.17498
0,73.02,37.81,-100,89,64.947,0,18.62,1.5345,0,38,2.2107
0,74.3,38.4983,-100,89,66.322,0,28.96,1.70982,0,38.22,2.21428
0,73.56,39.5628,-100,91,67.534,0,68.2,1.74718,0,21.22,2.24284
0,71.28,40.4849,-100,90,68.588,0,29.56,1.47678,0,50.72,2.47412
0,73.1,39.4167,-100,92,66.239,0,20.26,1.57604,0,31.32,2.28764
0,71.98,40.7273,-100,85,65.033,0,18.18,1.56778,0,21.68,2.1417
0,72.78,41.8084,-100,86,64.136,0,29.16,1.61014,0,51.1,2.223
0,72.7,42.0347,-100,88,68.245,0,29.1,1.71926,0,38.36,2.27228
0,72.42,42.1981,-100,86,65.204,0,21.22,1.5246,0,31.26,2.29892
0,71.86,40.6047,-100,89,64.5,0,36.54,1.6137,0,31.1,2.30454
0,63.46,40.1285,-100,91,66.255,0,29.14,1.7663,0,31.26,2.39888
0,71.6,40.7931,-100,88,67.355,0,29.46,1.68812,0,31.64,2.45858
0,72.24,40.457,-100,87,66.001,0,46.2,1.6642,0,42.34,2.49174
0,70.14,40.5386,-100,87,66.755,0,33.52,1.74926,0,31.16,2.73314
0,65.08,39.7931,-100,92,69.012,0,18.56,1.64324,0,30.22,2.87166
0,64.38,39.0073,-100,87,66.208,0,18.12,1.5061,0,31.46,3.05356
0,65.36,39.512,-100,87,66.416,0,28.12,1.6404,0,31.14,3.16628
0,64.86,39.5197,-100,89,66.544,0,29.34,1.579,0,31.6,3.33688
0,70.88,40.7908,-100,92,68.287,0,29.4,1.54404,0,26.12,2.98102
0,74.38,40.4748,-100,88,66.169,0,28.78,1.6075,0,32.02,3.18004
0,74.9,40.6359,-100,88,64.539,0,28.7,1.54614,0,50.74,3.354
0,74.54,40.5775,-100,90,67.095,0,29.56,1.5181,0,26.42,3.51828
0,72.3,40.4633,-100,86,66.774,0,14.46,1.44084,0,31.18,3.55204
0,62.06,40.6991,-100,88,67.109,0,18.26,1.39062,0,31.68,3.46346
0,65.66,40.472,-100,86,63.885,0,28.52,1.54344,0,26.8,3.27474
0,73.08,39.8636,-100,88,64.41,0,28.66,1.49792,0,31.16,3.20452
0,73.52,41.0193,-100,86,65.386,0,28.46,1.48864,0,31.4,3.12386
0,63.7,41.2,-100,89,66.07,0,28.62,1.5953,0,31.28,2.74618
0,66.24,42.2776,-100,89,66.937,0,28.18,1.45052,0,31.42,2.60138
0,72.62,41.724,-100,92,65.689,0,28.52,1.46142,0,29.68,2.42742
0,71.52,41.2048,-100,86,66.408,0,29.04,1.68004,0,38.72,2.56656
0,73.04,40.9476,-100,91,68.307,0,18.32,1.68848,0,31.36,2.63824
0,86.3,40.8131,-100,88,66.656,0,20.94,1.63034,0,26.16,2.60848
0,87.08,42.0177,-100,88,67.052,0,17.5,1.44518,0,24.56,2.3548
0,72.64,41.3871,-100,86,65.33,0,29.6,1.54722,0,31.94,2.33634
0,71.8,42.0906,-100,85,66.54,0,51.02,1.45672,0,32.06,2.51096
0,63.52,42.1395,-100,85,65.268,0,22.2,1.55888,0,37.6,2.67532
0,73.38,40.9241,-100,85,64.76,0,16.38,1.39774,0,36.72,2.68864
0,72.14,40.5439,-100,87,65.692,0,19.42,1.50352,0,20.56,2.4403
0,72.4,42.189,-100,89,67.179,0,18.56,1.37884,0,26.06,2.4783
0,75.06,41.7255,-100,93,68.877,0,29.38,1.44396,0,30.76,2.4951
0,73.42,41.0503,-100,89,66.852,0,17.34,1.4349,0,31.38,2.34812
0,83.46,41.4487,-100,90,67.702,0,14.98,1.24512,0,21.18,2.26418
0,83.9,40.9667,-100,89,69.364,0,28.56,1.40912,0,21.82,2.41456
0,73.32,40.9152,-100,89,64.751,0,17.72,1.18688,0,37.84,2.4019
0,71.62,40.9025,-100,92,67.992,0,17.4,1.24436,0,38.1,2.2496
0,62.86,41.4124,-100,91,67.506,0,18.42,1.25606,0,25.62,2.19972
0,73.06,40.3813,-100,89,66.699,0,16.68,1.25388,0,37.76,2.2973
0,73.84,40.5495,-100,91,68.554,0,14.54,1.22764,0,25.7,2.21236
0,72.38,39.7534,-100,89,64.624,0,36.92,1.41602,0,50.26,2.26936
0,60.9,39.361,-100,89,63.79,0,20.46,1.32858,0,50.28,2.3442
0,74.76,40.4857,-100,90,67.08,0,12.7,1.40888,0,30.7,2.23088
0,71.76,40.8225,-100,92,68.672,0,21.92,1.4064,0,30.62,2.16888
0,72.38,41.1732,-100,85,65.275,0,31.3,1.38858,0,31.46,2.15916
0,72.16,40.5691,-100,86,64.741,0,32.7,1.4236,0,51,2.087
0,71.68,39.6192,-100,92,65.517,0,51,1.3204,0,38.34,2.09316
0,72.04,39.9062,-100,89,65.918,0,24.78,1.38756,0,31.38,2.11668
0,69.3,39.9676,-100,91,66.605,0,20.92,1.30172,0,14.38,2.04446
0,69.88,40.1267,-100,92,69.476,0,26.12,1.19454,0,14.1,2.03916
0,63.22,38.7826,-100,89,65.923,0,32.14,1.37956,0,28.52,2.12336
0,60.86,39.6349,-100,88,66.069,0,75.92,1.45248,0,25.54,2.16156
0,61.7,39.8698,-100,88,68.025,0,18.56,1.3524,0,37.46,2.16262
0,63.98,39.8213,-100,89,66.803,0,20.3,1.24236,0,37.34,2.15966
0,64.1,40.1857,-100,88,65.545,0,19.42,1.42358,0,19.48,2.11656
0,72.4,40.8393,-100,88,65.636,0,29.4,1.2432,0,31.14,2.17094
0,72.92,40.498,-100,85,65.123,0,28.48,1.3282,0,30.84,2.20192
0,72.66,40.5024,-100,89,65.919,0,36.62,1.34962,0,50.36,2.26016
0,64.72,39.5003,-100,86,64.086,0,28.86,1.31604,0,31.36,2.26374
0,74.36,40.1537,-100,91,65.663,0,19.48,1.31048,0,26.2,2.24126
0,73.78,40.6378,-100,90,66.634,0,16.3,1.33666,0,26.46,2.3342
0,72.66,41.1506,-100,87,66.993,0,23.24,1.3946,0,20.68,2.32986
0,72.26,41.4317,-100,86,65.681,0,23.06,1.36942,0,20.68,2.29794
0,59.9,40.6119,-100,91,66.877,0,47.1,1.40944,0,37.92,2.3527
0,61.2,41.0304,-100,91,65.807,0,46.6,1.4427,0,38.12,2.4702
0,72.18,40.1675,-100,83,62.669,0,47.22,1.3956,0,23.8,2.49026
0,68.44,41.3059,-100,91,67.613,0,15.38,1.32886,0,26.56,2.50614
0,74.48,41.1785,-100,91,66.331,0,23.58,1.38672,0,26.36,2.45562
0,72.78,40.8126,-100,89,66.403,0,17.08,1.32948,0,51.18,2.43888
0,69.32,40.9243,-100,89,66.536,0,21.68,1.43216,0,26.14,2.32778
0,67.22,42.33,-100,91,68.157,0,20.62,1.42736,0,22.2,2.26084
0,62.72,43.1052,-100,84,63.899,0,13.8,1.52132,0,30.58,2.20672
0,74.28,41.785,-100,88,66.228,0,20.2,1.5437,0,31.14,2.31228
0,63.2,42.0245,-100,90,67.247,0,20.28,1.43264,0,25.96,2.19824
0,72.12,41.5291,-100,86,64.003,0,20.4,1.4311,0,31.14,2.25072
0,66.24,41.7568,-100,89,66.685,0,26.3,1.41904,0,18.14,2.19254
0,65.76,40.8223,-100,87,65.581,0,19.76,1.50282,0,25.66,2.2148
0,66.06,41.0755,-100,91,68.538,0,22.5,1.33368,0,30.96,2.16958
0,72.52,40.6714,-100,88,65.695,0,16.5,1.39798,0,30.98,2.14034
0,63.7,41.086,-100,90,69.188,0,27.98,1.36272,0,36.6,2.1905
0,72.66,40.7571,-100,90,63.866,0,36.06,1.34752,0,31.04,2.10042
