Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Function Calls,Maximum Function Calls,Mean Function Calls,Minimum Function Forks,Maximum Function Forks,Mean Function Forks,Minimum Function Calls & Forks,Maximum Function Calls & Forks,Mean Funciton Calls & Forks,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,36.28,12.5032,-100,98,66.167,0,4027,667.145,0,0,0,0,4027,667.145,0,30.56,1.99014,0,81.38,5.10138
0,33.24,12.466,-100,94,66.029,0,7774,712.712,0,0,0,0,7774,712.712,0,16.18,2.04916,0,81.78,5.5799
0,37.86,12.4677,-100,96,65.716,0,7775,716.137,0,0,0,0,7775,716.137,0,18.26,1.94554,0,81.56,5.62414
0,37.86,12.4222,-100,97,66.39,0,7784,714.37,0,0,0,0,7784,714.37,0,20.36,2.1019,0,81.32,5.4234
0,39.16,12.7697,-100,95,66.148,0,8060,709.852,0,0,0,0,8060,709.852,0,20.22,1.96648,0,81.16,5.2191
0,38.26,12.7352,-100,96,64.808,0,8063,710.99,0,0,0,0,8063,710.99,0,20.2,2.02668,0,81.52,5.18716
0,38.32,12.6558,-100,98,67.506,0,8063,708.014,0,0,0,0,8063,708.014,0,22.04,2.17078,0,54.34,5.39592
0,38.18,12.5035,-100,98,66.186,0,4011,697.19,0,0,0,0,4011,697.19,0,17.4,2.09964,0,81.18,5.39542
0,43.48,12.5637,-100,98,68.988,0,3902,694.053,0,0,0,0,3902,694.053,0,37.88,2.15872,0,64.34,5.3057
0,38.36,12.5126,-100,99,68.6,0,3838,699.358,0,0,0,0,3838,699.358,0,26.92,2.11072,0,54.56,5.60932
0,39.18,12.6366,-100,99,66.589,0,3858,716.253,0,0,0,0,3858,716.253,0,27.02,2.09284,0,54.36,5.58234
0,32.78,12.7332,-100,99,67.122,0,4003,717.85,0,0,0,0,4003,717.85,0,37.72,2.02626,0,73.48,5.50318
0,38.28,12.8518,-100,104.78,68.6058,0,3180,717.249,0,0,0,0,3180,717.249,0,31.9,2.19946,0,64.78,5.45764
0,54.14,12.5719,-100,97,66.687,0,8061,736.256,0,0,0,0,8061,736.256,0,21.1,2.09624,0,80.8,5.46488
0,54.5,12.2054,-100,97,62.685,0,8015,712.084,0,0,0,0,8015,712.084,0,26.62,2.03624,0,80.66,5.48308
0,38.24,12.0859,-100,96,64.73,0,7724,711.343,0,0,0,0,7724,711.343,0,27.02,1.92766,0,80.2,5.57716
0,38.96,12.0541,-100,98,65.241,0,4023,712.694,0,0,0,0,4023,712.694,0,26.84,2.10692,0,81.52,5.90212
0,39.02,11.9492,-100,98,64.482,0,3871,715.676,0,0,0,0,3871,715.676,0,26.68,2.08488,0,54.96,5.80688
0,38.56,12.0856,-100,99,65.987,0,3861,715.834,0,0,0,0,3861,715.834,0,32.28,2.0814,0,54.48,6.1202
0,37.42,12.2001,-100,104.73,65.5605,0,8040,702.348,0,0,0,0,8040,702.348,0,26.84,2.17658,0,53.52,5.66876
0,39.92,12.439,-100,98,64.739,0,3654,722.926,0,0,0,0,3654,722.926,0,22.98,2.14022,0,54.34,5.79534
0,40.66,12.0612,-100,99,65.896,0,3999,720.937,0,0,0,0,3999,720.937,0,24.88,2.15834,0,54.26,5.76116
0,41.06,11.8813,-100,98,65.507,0,7992,698.745,0,0,0,0,7992,698.745,0,29.7,2.1834,0,54.7,5.53416
0,45.32,11.7722,-100,98,64.201,0,7531,712.044,0,0,0,0,7531,712.044,0,24.4,2.02314,0,80.92,5.45004
0,45.6,11.7718,-100,99,64.937,0,4014,677.275,0,0,0,0,4014,677.275,0,30.08,2.19206,0,81.16,5.59028
0,45.7,12.2695,-100,98,65.815,0,3988,698.469,0,0,0,0,3988,698.469,0,20.5,2.06954,0,54.1,5.82506
0,45.62,12.4377,-100,99,66.007,0,4002,712.212,0,0,0,0,4002,712.212,0,19.94,2.10118,0,54.68,5.73926
0,37.96,12.5933,-100,104.03,68.097,0,7445,733.338,0,0,0,0,7445,733.338,0,21.64,1.9777,0,54.64,6.01736
0,37.78,12.473,-100,97,67.482,0,3961,737.744,0,0,0,0,3961,737.744,0,29.76,1.88572,0,80.24,6.06146
0,33,12.9437,-100,99,67.367,0,6657,728.462,0,0,0,0,6657,728.462,0,26.38,2.00316,0,81.48,5.85668
0,36.1,13.0387,-100,99,66.651,0,6787,731.589,0,0,0,0,6787,731.589,0,20.98,1.79568,0,81.12,5.8835
0,49.88,12.6485,-100,98,65.11,0,7742,736.311,0,0,0,0,7742,736.311,0,19.72,1.7194,0,64.82,6.08778
0,39.74,13.1427,-100,104.67,67.7171,0,7897,757.713,0,0,0,0,7897,757.713,0,21.2,1.93642,0,63.48,6.30068
0,37.98,13.2298,-100,99,66.123,0,6404,751.324,0,0,0,0,6404,751.324,0,17.92,2.00962,0,81.32,6.11376
0,75.34,13.4425,-100,104.79,66.1504,0,3817,755.983,0,0,0,0,3817,755.983,0,25.48,1.87602,0,65.02,6.03768
0,40.48,14.2022,-100,99,66.908,0,3587,780.104,0,0,0,0,3587,780.104,0,28.02,1.97068,0,54.6,5.79344
0,76.02,14.5535,-100,104.68,67.1977,0,3847,806.088,0,0,0,0,3847,806.088,0,33.34,1.84878,0,64.62,6.058
0,50.22,15.0752,-100,104.81,68.7463,0,7670,834.098,0,0,0,0,7670,834.098,0,33.1,1.9603,0,81.5,5.88856
0,61.66,15.4738,-100,104.68,66.6407,0,8058,833.066,0,0,0,0,8058,833.066,0,32.76,2.02646,0,55.14,5.72168
0,74.66,15.597,-100,104.67,66.5636,0,7706,864.066,0,0,0,0,7706,864.066,0,31.88,2.02026,0,54.46,6.13324
0,53.68,16.1042,-100,104.8,66.1949,0,4008,877.94,0,0,0,0,4008,877.94,0,40.98,1.89264,0,54.4,5.95044
0,51.8,16.2943,-100,99,66.003,0,3175,869.752,0,0,0,0,3175,869.752,0,23.28,1.73656,0,54.28,5.74768
0,51.22,16.3344,-100,104.39,64.8724,0,7655,897.688,0,0,0,0,7655,897.688,0,40.9,1.85092,0,53.92,5.93878
0,51.46,17.0594,-100,99,66.393,0,7682,932.827,0,0,0,0,7682,932.827,0,23.54,1.81386,0,53.88,5.94014
0,62.08,17.6111,-100,104.83,68.2018,0,7637,913.825,0,0,0,0,7637,913.825,0,24.78,1.93092,0,53.74,5.60788
0,51.54,17.753,-100,104.83,68.6654,0,3969,930.673,0,0,0,0,3969,930.673,0,24.76,1.77452,0,54.34,5.86444
0,60.32,18.0493,-100,104.8,67.9785,0,3218,914.675,0,0,0,0,3218,914.675,0,27.14,1.6308,0,54,5.35446
0,52.48,18.3772,-100,99,69.087,0,3987,945.433,0,0,0,0,3987,945.433,0,22.08,1.6678,0,108.3,6.09564
0,50.28,18.3281,-100,104.86,68.5561,0,7764,996.287,0,0,0,0,7764,996.287,0,25.04,1.56624,0,107.48,6.51372
0,91.36,18.622,-100,99,68.835,0,7993,978.775,0,0,0,0,7993,978.775,0,25.04,1.63946,0,107.84,6.3872
0,77.74,19.0885,-100,104.7,69.6047,0,4001,969.282,0,0,0,0,4001,969.282,0,40.98,1.54336,0,81.14,6.1084
0,75.72,18.5719,-100,99,69.399,0,8023,966.231,0,0,0,0,8023,966.231,0,22.68,1.39466,0,81.5,6.26094
0,75.26,18.063,-100,104.75,68.2171,0,3994,975.272,0,0,0,0,3994,975.272,0,19.04,1.5008,0,80.08,6.75212
0,75.74,18.8156,-100,104.79,69.4148,0,3685,992.659,0,0,0,0,3685,992.659,0,19.06,1.49674,0,54.4,6.56316
0,57.02,18.3258,-100,104.83,70.4103,0,8090,1017.48,0,0,0,0,8090,1017.48,0,30.52,1.49262,0,54.68,6.81264
0,74.76,18.6073,-100,99,69.469,0,7716,1028.57,0,0,0,0,7716,1028.57,0,24.56,1.5148,0,81.44,6.88756
0,50.44,18.9731,-100,99,68.394,0,2656,997.897,0,0,0,0,2656,997.897,0,18.96,1.48464,0,53.72,6.42198
0,51.02,18.6938,-100,104.71,69.0324,0,3993,1011.58,0,0,0,0,3993,1011.58,0,29.82,1.44928,0,54.28,6.90678
0,51.64,18.9343,-100,99,71.463,0,3997,1015.23,0,0,0,0,3997,1015.23,0,19.7,1.50608,0,80.92,6.73798
0,79.1,19.1176,-100,104.76,69.2881,0,7846,1029.91,0,0,0,0,7846,1029.91,0,17.62,1.44152,0,54.32,6.40578
0,53.64,19.0523,-100,104.81,68.3791,0,7828,1046.11,0,0,0,0,7828,1046.11,0,23.9,1.40672,0,54.56,6.50054
0,60.44,19.3588,-100,104.68,69.2549,0,7888,1095.79,0,0,0,0,7888,1095.79,0,23.94,1.42462,0,81.08,6.92006
0,51.58,19.5811,-100,104.87,71.4917,0,7838,1117.66,0,0,0,0,7838,1117.66,0,18.76,1.48692,0,64.8,6.68112
0,73.12,19.0719,-100,104.44,69.6376,0,7875,1117.94,0,0,0,0,7875,1117.94,0,27.3,1.56634,0,54.58,7.32662
0,51.22,19.1741,-100,99,69.022,0,3974,1100.29,0,0,0,0,3974,1100.29,0,27.6,1.51344,0,80.5,7.52582
0,74.84,18.9932,-100,99,69.186,0,8007,1124.4,0,0,0,0,8007,1124.4,0,23.26,1.47814,0,64.64,7.56968
0,77.64,18.9129,-100,99,68.648,0,7654,1098.29,0,0,0,0,7654,1098.29,0,18.88,1.44556,0,65.3,7.35626
0,58.8,18.7627,-100,104.86,68.4584,0,8116,1110.81,0,0,0,0,8116,1110.81,0,44.08,1.56292,0,64.96,7.38586
0,78.1,19.7208,-100,104.8,69.2588,0,4021,1116.73,0,0,0,0,4021,1116.73,0,27.4,1.49766,0,81.38,7.37386
0,78.06,19.8606,-100,104.86,69.919,0,4011,1107.54,0,0,0,0,4011,1107.54,0,19.52,1.6595,0,81.22,7.0375
0,78.32,19.1271,-100,104.85,67.5943,0,7679,1108.56,0,0,0,0,7679,1108.56,0,30.78,1.65268,0,81.16,7.2742
0,78.34,19.0696,-100,104.88,68.2064,0,3998,1116.36,0,0,0,0,3998,1116.36,0,38.4,1.65958,0,81.54,7.7594
0,78.32,19.3043,-100,104.85,69.2958,0,4011,1137.23,0,0,0,0,4011,1137.23,0,37.78,1.78196,0,81.62,7.55314
0,78.28,20.2005,-100,104.79,70.5435,0,4017,1146.86,0,0,0,0,4017,1146.86,0,38.14,1.72488,0,81.52,7.14812
0,80.7,19.8485,-100,104.89,67.0322,0,4007,1209,0,0,0,0,4007,1209,0,28.82,1.61258,0,81.38,8.28754
0,76.84,19.2741,-100,104.4,67.0804,0,7879,1181.22,0,0,0,0,7879,1181.22,0,31.78,1.7173,0,81.02,8.08244
0,77.44,19.649,-100,104.88,69.3314,0,7803,1160.86,0,0,0,0,7803,1160.86,0,54.62,1.81994,0,82.2,7.5116
0,54.3,19.6748,-100,104.82,69.0641,0,8082,1217.47,0,0,0,0,8082,1217.47,0,40.28,1.97042,0,81.46,8.22936
0,78.62,20.4187,-100,104.55,69.6146,0,5270,1233.39,0,0,0,0,5270,1233.39,0,28.16,1.87154,0,81.56,8.18302
0,78.5,20.7286,-100,104.78,68.4658,0,7849,1257.99,0,0,0,0,7849,1257.99,0,38.9,1.82736,0,81.16,7.59542
0,78.18,21.3564,-100,99,67.796,0,4009,1245.01,0,0,0,0,4009,1245.01,0,37.48,1.79958,0,81.22,7.45372
0,77.94,21.2489,-100,104.83,67.8218,0,7863,1236.06,0,0,0,0,7863,1236.06,0,37.26,1.88186,0,81.2,6.97378
0,77.98,20.9059,-100,104.91,67.074,0,7832,1245.43,0,0,0,0,7832,1245.43,0,78.52,1.86942,0,81.02,7.47566
0,78.24,20.6194,-100,104.8,68.5058,0,7799,1275.14,0,0,0,0,7799,1275.14,0,22.84,1.79212,0,81.26,8.43792
0,77.38,21.5763,-100,104.79,70.052,0,7828,1242.14,0,0,0,0,7828,1242.14,0,36.32,1.7856,0,81.22,7.54748
0,78.14,21.5286,-100,104.82,68.7206,0,7574,1255.97,0,0,0,0,7574,1255.97,0,41.24,1.92074,0,81.66,7.68178
0,78.92,21.8469,-100,104.79,69.2226,0,8077,1241.45,0,0,0,0,8077,1241.45,0,36.84,1.9583,0,81.04,6.73418
0,77.08,21.6137,-100,104.87,68.3203,0,4033,1238.14,0,0,0,0,4033,1238.14,0,31.86,1.78242,0,81.62,7.1124
0,74.74,22.3929,-100,99,69.466,0,8049,1281.87,0,0,0,0,8049,1281.87,0,25.84,1.85042,0,107.44,7.23342
0,63.14,22.4888,-100,104.81,70.1868,0,8043,1257.04,0,0,0,0,8043,1257.04,0,28.14,2.00194,0,81.54,7.10412
0,55.62,21.8905,-100,104.84,69.9774,0,8035,1233.17,0,0,0,0,8035,1233.17,0,30.54,2.05498,0,81.18,6.98526
0,75.92,21.6246,-100,104.9,69.6532,0,4187,1220.06,0,0,0,0,4187,1220.06,0,25.58,1.96246,0,81.3,7.3049
0,76.88,21.7578,-100,104.66,69.3573,0,8030,1267.12,0,0,0,0,8030,1267.12,0,31.58,1.82098,0,81.3,7.43026
0,78.3,22.052,-100,104.43,68.4264,0,7967,1267.77,0,0,0,0,7967,1267.77,0,39.94,1.94882,0,81.6,7.15708
0,77.7,21.0276,-100,104.82,67.885,0,8076,1271.16,0,0,0,0,8076,1271.16,0,37.24,1.86896,0,81.92,7.8961
0,53.12,21.9692,-100,104.69,70.1427,0,7941,1240.53,0,0,0,0,7941,1240.53,0,36.9,2.04214,0,81.1,7.1092
0,78.22,22.5157,-100,99,69.591,0,8015,1255.34,0,0,0,0,8015,1255.34,0,53.68,2.08484,0,81.58,6.96986
0,58.56,22.1548,-100,104.83,68.9234,0,4011,1217.21,0,0,0,0,4011,1217.21,0,29.48,2.10812,0,81.14,7.11766
0,53.62,22.5337,-100,104.65,69.8543,0,4023,1236.32,0,0,0,0,4023,1236.32,0,29.42,2.16288,0,107.76,7.06602
0,52.36,22.3565,-100,104.85,71.0102,0,8090,1251.23,0,0,0,0,8090,1251.23,0,25.46,2.05666,0,108.46,7.05002
0,74.08,22.5198,-100,104.83,71.1704,0,4009,1224,0,0,0,0,4009,1224,0,27.62,2.1008,0,81.3,6.63492
0,77.6,22.5618,-100,99,70.865,0,7466,1270.57,0,0,0,0,7466,1270.57,0,39.2,2.00166,0,81.32,7.14734
0,81.04,23.0344,-100,104.82,71.843,0,7961,1265.81,0,0,0,0,7961,1265.81,0,53.48,2.29858,0,81.58,6.68776
0,79.34,22.8897,-100,104.81,71.9236,0,7932,1277.36,0,0,0,0,7932,1277.36,0,33.26,2.06454,0,81.56,6.93768
0,76.82,23.2807,-100,104.82,72.1926,0,7947,1304.2,0,0,0,0,7947,1304.2,0,27.82,2.01964,0,81.52,6.8791
0,78.58,22.6671,-100,104.81,71.6165,0,7913,1278.96,0,0,0,0,7913,1278.96,0,28.74,2.0101,0,81.68,7.03746
0,59.98,22.8351,-100,104.9,72.7653,0,4015,1276.86,0,0,0,0,4015,1276.86,0,41.72,2.02386,0,81.38,7.1291
0,78.06,23.113,-100,99,72.101,0,8022,1287.56,0,0,0,0,8022,1287.56,0,40.36,2.0275,0,81.12,6.8112
0,78.9,23.0322,-100,104.62,71.4486,0,7847,1324.97,0,0,0,0,7847,1324.97,0,41.22,1.86176,0,81.3,7.34332
0,77.96,22.8538,-100,104.79,71.4538,0,7781,1288.29,0,0,0,0,7781,1288.29,0,40.62,1.8388,0,81.44,7.22792
0,78.28,22.5928,-100,104.87,72.5105,0,8069,1281.74,0,0,0,0,8069,1281.74,0,26.34,1.806,0,81.42,7.22098
0,78.52,22.3165,-100,104.9,71.8954,0,7906,1290.39,0,0,0,0,7906,1290.39,0,23.88,1.66648,0,81.06,7.6872
0,53.54,22.7337,-100,104.92,71.6107,0,7867,1316.93,0,0,0,0,7867,1316.93,0,36.02,1.83326,0,81.6,7.8794
0,73.18,23.3923,-100,99,73.833,0,5338,1320.32,0,0,0,0,5338,1320.32,0,33.22,1.84768,0,81.48,7.77846
0,72.28,23.1755,-100,104.81,72.1181,0,7965,1325.33,0,0,0,0,7965,1325.33,0,31.6,1.9692,0,108.02,7.70148
0,77,22.6381,-100,104.81,71.4046,0,8035,1348.45,0,0,0,0,8035,1348.45,0,26.76,1.89488,0,81.68,8.12722
0,76.6,22.4687,-100,104.75,71.6135,0,5315,1300.54,0,0,0,0,5315,1300.54,0,40.26,1.92298,0,107.76,7.9676
0,61.04,22.706,-100,104.86,71.4997,0,5325,1312.87,0,0,0,0,5325,1312.87,0,40.02,1.85904,0,81.66,8.3708
0,79.34,22.7765,-100,104.8,72.5329,0,7955,1336.69,0,0,0,0,7955,1336.69,0,32.66,2.10248,0,81.4,8.19666
0,60.04,22.7904,-100,104.78,71.647,0,7959,1329.01,0,0,0,0,7959,1329.01,0,32.5,1.98548,0,81.56,8.37064
0,62.54,22.7915,-100,104.88,71.8693,0,8066,1356.75,0,0,0,0,8066,1356.75,0,28.9,1.91442,0,81.84,8.73228
0,77.68,22.8223,-100,104.9,72.3613,0,8092,1350.45,0,0,0,0,8092,1350.45,0,24.9,2.06,0,82.22,8.24358
0,62.52,22.8967,-100,104.9,71.6815,0,7980,1322.04,0,0,0,0,7980,1322.04,0,21.32,1.85758,0,81.92,8.00054
0,74.4,22.4271,-100,104.79,71.0671,0,5340,1271.4,0,0,0,0,5340,1271.4,0,20.38,1.71984,0,81.36,7.72702
0,102.74,22.502,-100,104.87,71.0862,0,8030,1315.2,0,0,0,0,8030,1315.2,0,21.76,1.77986,0,81.98,8.14304
0,76.28,23.1852,-100,104.8,72.3971,0,5306,1282.76,0,0,0,0,5306,1282.76,0,40.4,1.75448,0,81.7,7.34574
0,76.84,23.2978,-100,104.83,73.0987,0,8010,1302.21,0,0,0,0,8010,1302.21,0,40.8,1.92316,0,81.5,7.31444
0,77.42,23.0666,-100,104.87,73.5673,0,5341,1299.66,0,0,0,0,5341,1299.66,0,40.48,1.96672,0,81.64,7.86538
0,77.9,22.83,-100,104.81,71.1104,0,5364,1348.84,0,0,0,0,5364,1348.84,0,32.02,1.80786,0,81.88,8.48274
0,54.4,22.8341,-100,104.91,70.8052,0,7977,1316.3,0,0,0,0,7977,1316.3,0,32.1,1.75664,0,81.48,8.02868
0,77.64,23.1888,-100,104.8,70.2577,0,8075,1375.23,0,0,0,0,8075,1375.23,0,33.22,1.86214,0,81.84,8.5471
0,75.9,22.9714,-100,104.8,72.1866,0,7937,1323.89,0,0,0,0,7937,1323.89,0,41.14,1.80366,0,81.32,8.11114
0,75.68,22.2483,-100,104.93,71.3451,0,8060,1352.16,0,0,0,0,8060,1352.16,0,54.32,1.81002,0,81.58,8.6706
0,75.58,22.0623,-100,104.78,71.6788,0,8074,1316.07,0,0,0,0,8074,1316.07,0,40.84,1.88884,0,81.46,8.54302
0,52.02,22.1618,-100,104.7,71.6737,0,8008,1318.2,0,0,0,0,8008,1318.2,0,32.3,1.89836,0,81.22,7.87384
0,77.42,22.6235,-100,104.84,73.7739,0,8107,1311.43,0,0,0,0,8107,1311.43,0,32.88,1.96802,0,81.86,7.7648
0,52.94,22.8315,-100,104.9,73.1132,0,6224,1302.68,0,0,0,0,6224,1302.68,0,40.34,1.84562,0,81.54,8.05534
0,53.22,21.9508,-100,104.89,70.1906,0,8092,1324.08,0,0,0,0,8092,1324.08,0,44.34,1.7678,0,81.82,8.60656
0,59.68,22.0188,-100,104.88,70.2454,0,5330,1297.75,0,0,0,0,5330,1297.75,0,32.36,1.70934,0,107.76,8.84516
0,59.66,21.6174,-100,104.89,71.0884,0,8051,1284.84,0,0,0,0,8051,1284.84,0,32.26,1.82986,0,82.08,8.43286
0,59.78,21.6715,-100,104.87,71.1652,0,7999,1261.75,0,0,0,0,7999,1261.75,0,39.34,1.94564,0,81.76,7.67572
0,59.38,22.1615,-100,99,72.691,0,8018,1285.33,0,0,0,0,8018,1285.33,0,40.1,2.10216,0,82.1,8.1284
0,51.66,22.2221,-100,104.72,72.0127,0,8071,1311.52,0,0,0,0,8071,1311.52,0,54.08,1.95934,0,81.82,8.5588
0,75.82,21.5086,-100,104.82,70.1724,0,8079,1333.7,0,0,0,0,8079,1333.7,0,54.42,2.00434,0,81.94,8.6509
0,79.02,22.2075,-100,104.79,70.6458,0,8017,1345.91,0,0,0,0,8017,1345.91,0,32.02,1.89198,0,81.68,8.83974
0,78.14,22.4107,-100,104.85,71.6042,0,8069,1301.82,0,0,0,0,8069,1301.82,0,24.5,1.82888,0,81.7,7.5272
0,52.26,21.1838,-100,104.76,70.0325,0,8127,1342.4,0,0,0,0,8127,1342.4,0,26.58,1.6638,0,81.58,8.81694
0,79.6,21.6941,-100,104.88,71.9999,0,8062,1275.61,0,0,0,0,8062,1275.61,0,38.18,1.8122,0,107.54,8.15184
0,79.18,21.5752,-100,104.89,71.4611,0,7958,1264.65,0,0,0,0,7958,1264.65,0,38.9,1.74442,0,107.94,8.05042
0,79.68,21.1804,-100,104.78,71.0013,0,8005,1309.77,0,0,0,0,8005,1309.77,0,31.84,1.81214,0,82,9.38738
0,79.02,20.9339,-100,104.82,71.7708,0,8073,1296.3,0,0,0,0,8073,1296.3,0,22.76,1.8157,0,81.84,9.20368
0,78.7,21.253,-100,104.89,71.8992,0,8118,1313.71,0,0,0,0,8118,1313.71,0,27.32,1.77348,0,108.26,9.1225
0,54.44,21.3709,-100,104.87,70.6475,0,8077,1262.52,0,0,0,0,8077,1262.52,0,27.64,1.80896,0,81.62,7.9637
0,77.56,21.4253,-100,104.69,72.2827,0,5358,1262.41,0,0,0,0,5358,1262.41,0,25.28,1.83404,0,81.86,8.58646
0,77.9,22.0329,-100,104.88,72.8475,0,7898,1247.18,0,0,0,0,7898,1247.18,0,39.64,1.81432,0,81.58,7.58276
0,79.3,22.2697,-100,104.83,72.8691,0,8095,1311.66,0,0,0,0,8095,1311.66,0,22.92,1.77978,0,81.78,8.1309
0,54.34,21.5051,-100,104.87,73.138,0,7516,1361.15,0,0,0,0,7516,1361.15,0,29.6,1.83178,0,81.64,9.43524
0,78.12,21.9596,-100,99,72.637,0,5268,1260.77,0,0,0,0,5268,1260.77,0,26.32,1.92614,0,81.32,7.98086
0,77.56,21.0014,-100,104.82,70.9913,0,8068,1295.95,0,0,0,0,8068,1295.95,0,41.1,1.91898,0,81.9,9.07834
0,76,21.2759,-100,104.88,72.7856,0,7738,1263.37,0,0,0,0,7738,1263.37,0,41.04,1.94716,0,81.72,8.45182
0,52.28,21.3087,-100,104.89,73.8442,0,7702,1278.07,0,0,0,0,7702,1278.07,0,33.12,1.89924,0,81.42,8.7973
0,53.52,21.2653,-100,104.89,73.9963,0,8043,1286.04,0,0,0,0,8043,1286.04,0,23.64,1.80208,0,81.74,9.01194
0,79.22,20.9225,-100,104.83,71.9154,0,7877,1275.45,0,0,0,0,7877,1275.45,0,26.64,1.77722,0,81.62,8.93102
0,77.82,20.7439,-100,104.83,70.8999,0,8036,1250.94,0,0,0,0,8036,1250.94,0,26.4,1.7228,0,81.86,8.55588
0,77.82,21.2883,-100,104.79,72.4572,0,8073,1252.08,0,0,0,0,8073,1252.08,0,26.9,1.80636,0,81.48,8.1674
0,77.9,21.0378,-100,104.86,70.3625,0,6070,1274.69,0,0,0,0,6070,1274.69,0,32.3,1.6976,0,81.44,8.60438
0,78.7,20.8054,-100,104.88,70.6264,0,8031,1277.22,0,0,0,0,8031,1277.22,0,26.16,1.68046,0,81.8,8.393
0,50.82,20.9085,-100,104.85,70.9392,0,8081,1249.64,0,0,0,0,8081,1249.64,0,18.28,1.65912,0,81.12,8.0076
0,78.7,21.1134,-100,104.83,72.4871,0,8096,1247.8,0,0,0,0,8096,1247.8,0,20.16,1.80736,0,81.44,7.57126
0,83.92,21.2007,-100,104.78,71.663,0,7552,1264.75,0,0,0,0,7552,1264.75,0,24.74,1.76358,0,82,8.14542
0,54.3,21.2097,-100,104.9,71.619,0,7774,1260.76,0,0,0,0,7774,1260.76,0,20.92,1.60686,0,81.64,8.23218
0,78.68,21.2178,-100,104.89,71.6783,0,8126,1243.04,0,0,0,0,8126,1243.04,0,23.34,1.591,0,81.38,7.82584
0,78.98,21.6965,-100,99,71.754,0,8043,1261.85,0,0,0,0,8043,1261.85,0,53.82,1.755,0,81.38,7.81664
0,79.3,21.2563,-100,104.9,70.3202,0,8055,1277.63,0,0,0,0,8055,1277.63,0,50.48,1.68486,0,81.56,8.4514
0,78.7,21.5927,-100,104.79,71.7278,0,7372,1259.17,0,0,0,0,7372,1259.17,0,27.54,1.78202,0,81.78,7.75952
0,78.3,21.2906,-100,104.9,70.6339,0,7841,1306.85,0,0,0,0,7841,1306.85,0,30.5,1.68628,0,81.6,8.80732
0,77.42,21.8691,-100,104.67,72.8087,0,5306,1318.22,0,0,0,0,5306,1318.22,0,25.82,1.66118,0,81.32,8.9189
0,77.46,21.2837,-100,104.7,71.1849,0,4040,1315.57,0,0,0,0,4040,1315.57,0,26.42,1.62724,0,81.9,9.3673
0,79.6,21.1323,-100,99,72.239,0,8018,1311.85,0,0,0,0,8018,1311.85,0,31.98,1.6538,0,81.46,9.09296
0,79.46,20.9899,-100,104.84,70.13,0,4032,1334.71,0,0,0,0,4032,1334.71,0,32.12,1.44328,0,107.94,9.4663
0,79.36,21.1565,-100,104.84,69.4608,0,7725,1288.44,0,0,0,0,7725,1288.44,0,32.12,1.49868,0,81.72,8.81862
0,104.62,20.7282,-100,104.88,69.4148,0,4545,1260.24,0,0,0,0,4545,1260.24,0,19.74,1.41304,0,107.84,8.9805
0,105.26,21.0303,-100,104.89,70.8512,0,7765,1262.97,0,0,0,0,7765,1262.97,0,38.4,1.47772,0,81.8,8.88902
0,75.94,20.8121,-100,104.87,70.6434,0,4030,1251.21,0,0,0,0,4030,1251.21,0,27.84,1.57976,0,81.36,8.51536
0,79.56,20.652,-100,104.88,70.2777,0,7972,1280.8,0,0,0,0,7972,1280.8,0,22.34,1.58598,0,81.7,9.2789
0,78.94,20.664,-100,104.9,70.5722,0,4034,1235.92,0,0,0,0,4034,1235.92,0,40.76,1.75348,0,107.7,8.47866
0,79.4,20.5024,-100,104.89,69.3563,0,8081,1324.37,0,0,0,0,8081,1324.37,0,40.3,1.69368,0,81.7,9.399
0,54.58,20.8349,-100,104.85,70.3715,0,6861,1287.93,0,0,0,0,6861,1287.93,0,32.26,1.64988,0,81.56,8.88176
0,53.4,21.0601,-100,104.8,71.571,0,7762,1266.8,0,0,0,0,7762,1266.8,0,54.2,1.77602,0,81.76,8.51046
0,77.72,21.4073,-100,99,71.956,0,5342,1269.1,0,0,0,0,5342,1269.1,0,40.62,1.61092,0,81.88,8.57666
0,51.46,21.6615,-100,104.84,73.4117,0,7948,1295.31,0,0,0,0,7948,1295.31,0,39.88,1.7895,0,81.42,8.47142
0,78.86,22.0733,-100,104.83,71.2451,0,8072,1286.72,0,0,0,0,8072,1286.72,0,52.6,1.8753,0,81.56,8.29012
0,78.34,21.0057,-100,104.84,71.481,0,8066,1290.94,0,0,0,0,8066,1290.94,0,40.52,1.68442,0,81.62,9.43402
0,63.44,21.801,-100,104.81,70.8575,0,4030,1284.5,0,0,0,0,4030,1284.5,0,54.54,1.611,0,108.32,9.14492
0,54.5,22.0041,-100,104.89,71.8835,0,5251,1302.23,0,0,0,0,5251,1302.23,0,30.78,1.67932,0,81.62,8.74486
0,80.52,21.1753,-100,104.87,70.1891,0,4039,1305.34,0,0,0,0,4039,1305.34,0,30.62,1.65192,0,81.84,9.72584
0,62.84,21.6457,-100,104.84,71.2329,0,8101,1265.46,0,0,0,0,8101,1265.46,0,41.26,1.91384,0,81.38,8.71592
0,53.5,21.6022,-100,104.83,71.8026,0,4032,1252.55,0,0,0,0,4032,1252.55,0,54.26,1.71534,0,81.56,8.31794
